stress	NN	O
can	MD	O
exacerbate	VB	O
the	DT	O
hematological	JJ	O
impairment	NN	O
,	,	O
leading	VBG	O
to	TO	O
an	DT	O
additional	JJ	O
decrease	NN	O
in	IN	O
kidney	NN	O
marrow	NN	O
cell	NN	O
numbers	NNS	O
.	.	O

These	DT	O
findings	NNS	O
strengthen	VBP	O
the	DT	O
assignment	NN	O
of	IN	O
RAD51	NNP	O
as	IN	O
a	DT	O
Fanconi	NNP	O
gene	NN	O
and	CC	O
provide	VB	O
more	JJR	O
evidence	NN	O
for	IN	O
the	DT	O
notion	NN	O
that	WDT	O
aberrant	JJ	O
p53	NN	O
signaling	VBG	O
during	IN	O
embryogenesis	NN	O
leads	VBZ	O
to	TO	O
the	DT	O
hematological	JJ	O
defects	NNS	O
seen	VBN	O
later	RB	O
in	IN	O
life	NN	O
in	IN	O
FA	NNP	O
.	.	O

Further	RB	O
research	NN	O
on	IN	O
this	DT	O
zebrafish	JJ	O
FA	NNP	O
model	NN	O
will	MD	O
lead	VB	O
to	TO	O
a	DT	O
deeper	JJR	O
understanding	NN	O
of	IN	O
the	DT	O
molecular	JJ	O
basis	NN	O
of	IN	O
bone	NN	O
marrow	NN	O
failure	NN	O
in	IN	O
FA	NNP	O
and	CC	O
the	DT	O
cellular	JJ	O
role	NN	O
of	IN	O
RAD51	NNP	O


TRPV1	NNP	B-Gene
Leu206Stop	NNP	B-Var
loss	NN	B-NegReg
-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg

Capsaicin	NNP	B-MPA
-	:	I-MPA
induced	VBD	I-MPA
[	JJ	I-MPA
Ca2	NNP	I-MPA
]	NNP	I-MPA
i	NN	I-MPA
changes	NNS	O
in	IN	O
small	JJ	O
diameter	NN	O
DRG	NNP	B-CPA
neurons	NNS	I-CPA
were	VBD	O
significantly	RB	O
diminished	VBN	B-NegReg
in	IN	O
TRPV1	NNP	B-Gene
Leu206Stop	NNP	B-Var
mice	NN	O
and	CC	O
administration	NN	O
of	IN	O
capsaicin	NN	O
induced	VBN	O
neither	CC	O
hypothermia	JJ	O
nor	CC	O
nocifensive	JJ	O
behaviour	NN	O
in	IN	O
vivo	NN	O
.	.	O
TRPV1	NNP	O
Leu206Stop	NNP	O
mice	NN	O
were	VBD	O
tested	VBN	O
in	IN	O
the	DT	O
spinal	JJ	O
nerve	NN	O
ligation	NN	O
of	IN	O
mononeuropathic	JJ	O
pain	NN	O
and	CC	O
developed	VBD	O
mechanical	JJ	O
hypersensitivity	NN	O
two	CD	O
weeks	NNS	O
after	IN	O
nerve	JJ	O
injury	NN	O
.	.	O

In	IN	O
the	DT	O
open	JJ	O
field	NN	O
test	NN	O
,	,	O
a	DT	O
significant	JJ	O
increase	NN	B-PosReg
in	IN	O
spontaneous	JJ	B-CPA
locomotion	NN	I-CPA
was	VBD	O
detected	VBN	O
in	IN	O
TRPV1	NNP	B-Gene
Leu206Stop	NNP	B-Var
mice	NN	O
as	RB	O
compared	VBN	O
to	TO	O
wildtype	VB	O
controls	NNS	O
.	.	O
TRPV1	NNP	O
knockout	NN	O
mice	NNS	O
have	VBP	O
been	VBN	O
reported	VBN	O
to	TO	O
carry	VB	O
a	DT	O
similar	JJ	O
phenotype	NN	O
regarding	VBG	O
capsaicin	SYM	O
-	:	O
evoked	JJ	O
responses	NNS	O
in	IN	O
vitro	NN	O
and	CC	O
in	IN	O
vivo	NN	O
.	.	O

However	RB	O
,	,	O
in	IN	O
contrast	NN	O
to	TO	O
TRPV1	NNP	O
Leu206Stop	NNP	O
mice	NN	O
,	,	O
TRPV1	NNP	O
knockout	IN	O
mice	RB	O
did	VBD	O
not	RB	O
differ	VB	O
in	IN	O
spontaneous	JJ	O
locomotion	NN	O
as	IN	O
compared	VBN	O
to	TO	O
congenic	VB	O
C57BL	NNP	O
6	CD	O
mice	NN	O
,	,	O
suggesting	VBG	O
subtle	JJ	O
ENU	NNP	O
-	:	O
dependent	NN	O
or	CC	O
independent	JJ	O
strain	NN	O
differences	NNS	O
between	IN	O
TRPV1	NNP	O
Leu206Stop	NNP	O
mice	NN	O
and	CC	O
their	PRP$	O
wildtype	NN	O
controls	NNS	O
.	.	O

In	IN	O
summary	JJ	O
,	,	O
these	DT	O
data	NNS	O
revealed	VBD	O
a	DT	O
target	NN	O
-	:	O
related	JJ	O
(	(	O
i	JJ	O
.	.	O
e	NN	O
.	.	O

capsaicin	SYM	O
-	:	O
evoked	VBN	O
)	)	O
phenotype	NN	O
of	IN	O
TRPV1	NNP	O
Leu206Stop	NNP	O
mice	NN	O
closely	RB	O
resembling	VBG	O
that	IN	O
of	IN	O
published	VBN	O
TRPV1	NNP	O
knockout	NN	O
mice	NN	O
.	.	O

However	RB	O
,	,	O
since	IN	O
ENU	NNP	O
-	:	O
mutant	JJ	O
mice	NN	O
are	VBP	O
congenic	JJ	O
with	IN	O
the	DT	O
mouse	NN	O
strain	NN	O
initially	RB	O
used	VBN	O
in	IN	O
random	JJ	O
mutagenesis	NN	O
,	,	O
direct	JJ	O
phenotypic	NN	O
comparison	NN	O
with	IN	O
the	DT	O
respective	JJ	O
wildtype	NN	O
controls	NNS	O
is	VBZ	O
possible	JJ	O
,	,	O
and	CC	O
the	DT	O
time	NN	O
-	:	O
consuming	VBG	O
backcrossing	NN	O
in	IN	O
lines	NNS	O
with	IN	O
targeted	JJ	O
mutations	NNS	O
is	VBZ	O
avoided	VBN	O

mutation	NN	I-Gene
causes	VBZ	I-Var
ectodermal	JJ	I-Reg
dysplasia	NN	I-Disease
impairing	VBG	B-NegReg
progenitor	NN	B-CPA
cell	NN	I-CPA
proliferation	NN	I-CPA
KLF4	NNP	B-CPA
-	:	I-CPA
mediated	VBN	I-CPA
differentiation	NN	I-CPA
Human	NNP	O
WNT10A	NNP	O
mutations	NNS	O
are	VBP	O
associated	VBN	O
with	IN	O
developmental	JJ	O
tooth	NN	O
abnormalities	NNS	O
and	CC	O
adolescent	JJ	O
onset	NN	O
of	IN	O
a	DT	O
broad	JJ	O
range	NN	O
of	IN	O
ectodermal	JJ	O
defects	NNS	O
.	.	O

Here	RB	O
we	PRP	O
show	VBP	O
that	IN	O
-	:	O
catenin	NN	O
pathway	NN	O
activity	NN	O
and	CC	O
adult	NN	O
epithelial	JJ	O
progenitor	NN	O
proliferation	NN	O
are	VBP	O
reduced	VBN	O
in	IN	O
the	DT	O
absence	NN	O
of	IN	O
WNT10A	NNP	O
,	,	O
and	CC	O
identify	VB	O
Wnt	NNP	O
-	:	O
active	JJ	O
self	NN	O
-	:	O
renewing	VBG	O
stem	NN	O
cells	NNS	O
in	IN	O
affected	JJ	O
tissues	NNS	O
including	VBG	O
hair	NN	O
follicles	NNS	O
,	,	O
sebaceous	JJ	O
glands	NNS	O
,	,	O
taste	NN	O
buds	NNS	O
,	,	O
nails	NNS	O
and	CC	O
sweat	NN	O
ducts	NNS	O
.	.	O

Human	NNP	O
and	CC	O
mouse	VB	O
WNT10A	NNP	O
mutant	JJ	O
palmoplantar	NN	O
and	CC	O
tongue	NN	O
epithelia	NNS	O
also	RB	O
display	VBP	O
specific	JJ	O
differentiation	NN	O
defects	NNS	O
that	WDT	O
are	VBP	O
mimicked	VBN	O
by	IN	O
loss	NN	O
of	IN	O
the	DT	O
transcription	NN	O
factor	NN	O
KLF4	NNP	O
.	.	O

We	PRP	O
find	VBP	O
that	IN	O
-	:	O
catenin	NN	O
interacts	NNS	O
directly	RB	O
with	IN	O
region	NN	O
-	:	O
specific	JJ	O
LEF	NNP	O
TCF	NNP	O
factors	NNS	O
,	,	O
and	CC	O
with	IN	O
KLF4	NNP	O
in	IN	O
differentiating	NN	O
,	,	O
but	CC	O
not	RB	O
proliferating	JJ	O
,	,	O
cells	NNS	O
to	TO	O
promote	VB	O
expression	NN	O
of	IN	O
specialized	JJ	O
keratins	NNS	O
required	VBN	O
for	IN	O
normal	JJ	O
tissue	NN	O
structure	NN	O
and	CC	O
integrity	NN	O
.	.	O

Our	PRP$	O
data	NNS	O
identify	VB	O
WNT10A	NNP	O
as	IN	O
a	DT	O
critical	JJ	O
ligand	NN	O
controlling	VBG	O
adult	NN	O
epithelial	JJ	O
proliferation	NN	O
and	CC	O
region	NN	O
-	:	O
specific	JJ	O
differentiation	NN	O
,	,	O
and	CC	O
suggest	JJS	O
downstream	NN	O
-	:	O
catenin	NN	O
pathway	NN	O
activation	NN	O
as	IN	O
a	DT	O
potential	JJ	O
approach	NN	O
to	TO	O
ameliorate	VB	O
regenerative	JJ	O
defects	NNS	O
in	IN	O
WNT10A	NNP	O
patients	NNS	O


Kabuki	NNP	B-Disease
syndrome	NN	I-Disease
loss	NN	B-NegReg
of	IN	I-NegReg
function	NN	I-NegReg
variants	NNS	B-Var
We	PRP	O
performed	VBD	O
targeted	VBN	O
sequencing	NN	O
in	IN	O
a	DT	O
cohort	NN	O
of	IN	O
27	CD	O
probands	NNS	O
with	IN	O
a	DT	O
clinical	JJ	O
diagnosis	NN	O
of	IN	O
Kabuki	NNP	O
syndrome	NN	O
.	.	O

Of	IN	O
these	DT	O
,	,	O
12	CD	O
had	VBD	O
causative	JJ	O
variants	NNS	O
in	IN	O
the	DT	O
two	CD	O
known	VBN	O
Kabuki	NNP	O
syndrome	JJ	O
genes	NNS	O
.	.	O

In	IN	O
2	CD	O
,	,	O
we	PRP	O
identified	VBD	O
presumptive	JJ	O
loss	NN	O
of	IN	O
function	NN	O
de	IN	O
novo	FW	O
variants	NNS	B-Var
in	IN	O
KMT2A	NNP	B-Gene
(	(	O
missense	NN	O
and	CC	O
splice	NN	O
site	NN	O
variants	NNS	O
)	)	O
,	,	O
a	DT	O
gene	NN	O
that	WDT	O
encodes	VBZ	O
another	DT	O
histone	NN	O
modifying	VBG	O
enzyme	CC	O
previously	RB	O
exclusively	RB	O
associated	VBN	B-Reg
with	IN	O
Wiedermann	NNP	B-Disease
-	:	I-Disease
Steiner	NNP	I-Disease
syndrome	NN	I-Disease
.	.	O
Although	IN	O
Kabuki	NNP	O
syndrome	NN	O
is	VBZ	O
a	DT	O
disorder	NN	O
of	IN	O
histone	NN	O
modification	NN	O
,	,	O
we	PRP	O
also	RB	O
find	VBP	O
alterations	NNS	O
in	IN	O
DNA	NNP	O
methylation	NN	O
among	IN	O
individuals	NNS	O
with	IN	O
a	DT	O
Kabuki	NNP	O
syndrome	JJ	O
diagnosis	NN	O
relative	NN	O
to	TO	O
matched	VB	O
normal	JJ	O
controls	NNS	O
,	,	O
regardless	RB	O
of	IN	O
whether	IN	O
they	PRP	O
carry	VBP	O
a	DT	O
variant	NN	O
in	IN	O
KMT2A	NNP	O
or	CC	O
KMT2D	NNP	O
or	CC	O
not	RB	O
.	.	O

Furthermore	RB	O
,	,	O
we	PRP	O
observed	VBD	O
characteristic	JJ	O
global	JJ	O
abnormalities	NNS	O
of	IN	O
DNA	NNP	O
methylation	NN	O
that	WDT	O
distinguished	VBD	O
patients	NNS	O
with	IN	O
a	DT	O
loss	NN	O
of	IN	O
function	NN	O
variant	NN	O
in	IN	O
KMT2D	NNP	O
or	CC	O
missense	NN	O
or	CC	O
splice	NN	O
site	NN	O
variants	NNS	O
in	IN	O
either	DT	O
KMT2D	NNP	O
or	CC	O
KMT2A	NNP	O
from	IN	O
normal	JJ	O
controls	NNS	O
.	.	O

Our	PRP$	O
results	NNS	O
provide	VBP	O
new	JJ	O
insights	NNS	O
into	IN	O
the	DT	O
relationship	NN	O
of	IN	O
genotype	NN	O
to	TO	O
epigenotype	VB	O
and	CC	O
phenotype	VB	O
and	CC	O
indicate	VB	O
cross	NN	O
-	:	O
talk	NN	O
between	IN	O
histone	NN	O
and	CC	O
DNA	NNP	O
methylation	NN	O
machineries	NNS	O
exposed	VBN	O
by	IN	O
inborn	JJ	O
errors	NNS	O
of	IN	O
the	DT	O
epigenetic	JJ	O
apparatus	NN	O


N	NNP	O
-	:	O
cadherin	NN	O
inhibits	VBZ	O
osteogenic	JJ	O
cell	NN	O
differentiation	NN	O
and	CC	O
canonical	JJ	O
Wnt	NNP	O
-	:	O
catenin	NN	O
signaling	VBG	O
in	IN	O
vitro	NN	O
.	.	O

However	RB	O
,	,	O
in	IN	O
vivo	JJ	O
both	DT	O
conditional	JJ	O
Cdh2	NNP	O
ablation	NN	O
and	CC	O
overexpression	NN	O
in	IN	O
osteoblasts	NNS	O
lead	VBP	O
to	TO	O
low	JJ	O
bone	NN	O
mass	NN	O
.	.	O

We	PRP	O
tested	VBD	O
the	DT	O
hypothesis	NN	O
that	WDT	O
N	NNP	O
-	:	O
cadherin	NN	O
has	VBZ	O
different	JJ	O
effects	NNS	O
on	IN	O
osteolineage	NN	O
cells	NNS	O
depending	VBG	O
upon	IN	O
their	PRP$	O
differentiation	NN	O
stage	NN	O
.	.	O

Embryonic	JJ	O
conditional	JJ	O
osteolineage	NN	O
Cdh2	NNP	B-Gene
deletion	NN	B-Var
in	IN	O
mice	JJ	O
results	NNS	O
in	IN	O
defective	JJ	B-NegReg
growth	NN	B-MPA
,	,	O
low	JJ	B-NegReg
bone	NN	B-MPA
mass	NN	I-MPA
,	,	O
and	CC	O
reduced	JJ	B-NegReg
osteoprogenitor	NN	B-MPA
number	NN	I-MPA
.	.	O
These	DT	O
abnormalities	NNS	O
are	VBP	O
prevented	VBN	O
by	IN	O
delaying	VBG	O
Cdh2	NNP	O
ablation	NN	O
until	IN	O
1	CD	O
month	NN	O
of	IN	O
age	NN	O
,	,	O
thus	RB	O
targeting	VBG	O
only	RB	O
committed	VBN	O
and	CC	O
mature	JJ	O
osteoblasts	NNS	O
,	,	O
suggesting	VBG	O
they	PRP	O
are	VBP	O
the	DT	O
consequence	NN	O
of	IN	O
N	NNP	O
-	:	O
cadherin	NN	O
deficiency	NN	O
in	IN	O
osteoprogenitors	NNS	O
.	.	O

Indeed	RB	O
,	,	O
diaphyseal	JJ	O
trabecularization	NN	O
actually	RB	O
increases	VBZ	O
when	WRB	O
Cdh2	NNP	O
is	VBZ	O
ablated	VBN	O
postnatally	RB	O
.	.	O

The	DT	O
sclerostin	NN	O
-	:	O
insensitive	JJ	O
Lrp5	NNP	O
(	(	O
A214V	NNP	O
)	)	O
mutant	NN	O
,	,	O
associated	VBN	O
with	IN	O
high	JJ	O
bone	NN	O
mass	NN	O
,	,	O
does	VBZ	O
not	RB	O
rescue	VB	O
the	DT	O
growth	NN	O
defect	NN	O
,	,	O
but	CC	O
it	PRP	O
overrides	VBZ	O
the	DT	O
low	JJ	O
bone	NN	O
mass	NN	O
of	IN	O
embryonically	RB	O
Cdh2	NNP	O
-	:	O
deleted	JJ	O
mice	NN	O
,	,	O
suggesting	VBG	O
N	NNP	O
-	:	O
cadherin	NN	O
interacts	NNS	O
with	IN	O
Wnt	NNP	O
signaling	VBG	O
to	TO	O
control	VB	O
bone	JJ	O
mass	NN	O
.	.	O

Finally	RB	O
,	,	O
bone	NN	O
accrual	JJ	O
and	CC	O
-	:	O
catenin	NN	O
accumulation	NN	O
after	IN	O
administration	NN	O
of	IN	O
an	DT	O
anti	JJ	O
-	:	O
Dkk1	NN	O
antibody	NN	O
are	VBP	O
enhanced	VBN	O
in	IN	O
N	NNP	O
-	:	O
cadherin	NN	O
-	:	O
deficient	NN	O
mice	NN	O
.	.	O

Thus	RB	O
,	,	O
although	IN	O
lack	NN	O
of	IN	O
N	NNP	O
-	:	O
cadherin	NN	O
in	IN	O
embryonic	JJ	O
and	CC	O
perinatal	JJ	O
age	NN	O
is	VBZ	O
detrimental	JJ	O
to	TO	O
bone	VB	O
growth	NN	O
and	CC	O
bone	NN	O
accrual	JJ	O
,	,	O
in	IN	O
adult	JJ	O
mice	JJ	O
loss	NN	O
of	IN	O
N	NNP	O
-	:	O
cadherin	NN	O
in	IN	O
osteolineage	NN	O
cells	NNS	O
favors	VBZ	O
bone	CD	O
formation	NN	O
.	.	O

Hence	NNP	O
,	,	O
N	NNP	O
-	:	O
cadherin	NN	O
inhibition	NN	O
may	MD	O
widen	VB	O
the	DT	O
therapeutic	JJ	O
window	NN	O
of	IN	O
osteoanabolic	JJ	O
agents	NNS	O
.	.	O

2017	CD	O
American	JJ	O
Society	NNP	O
for	IN	O
Bone	NNP	O
and	CC	O
Mineral	NNP	O
Research	NNP	O




In	IN	O
the	DT	O
present	JJ	O
study	NN	O
,	,	O
we	PRP	O
comprehensively	RB	O
examined	VBD	O
the	DT	O
functions	NNS	O
of	IN	O
CES1	NNP	O
nonsynonymous	JJ	O
single	JJ	O
nucleotide	NN	O
polymorphisms	NN	O
(	(	O
nsSNPs	JJ	O
)	)	O
and	CC	O
haplotypes	VBZ	O
using	VBG	O
transfected	VBN	O
cell	NN	O
lines	NNS	O
and	CC	O
individual	JJ	O
human	JJ	O
liver	NN	O
tissues	NNS	O
.	.	O

The	DT	O
20	CD	O
candidate	NN	O
variants	NNS	O
include	VBP	O
CES1	NNP	O
nsSNPs	FW	O
with	IN	O
a	DT	O
minor	JJ	O
allele	NN	O
frequency	NN	O
(	(	O
MAF	NNP	O
)	)	O
0.5%	CD	O
in	IN	O
a	DT	O
given	VBN	O
population	NN	O
or	CC	O
located	VBN	O
in	IN	O
close	JJ	O
proximity	NN	O
to	TO	O
the	DT	O
CES1	NNP	O
active	JJ	O
site	NN	O
.	.	O

Five	CD	O
nsSNPs	JJ	O
including	VBG	O
L40Ter	NNP	O
(	(	O
rs151291296	NN	B-Var
)	)	O
,	,	O
G142E	NNP	O
(	(	O
rs121912777	NN	B-Var
)	)	O
,	,	O
G147C	NNP	O
(	(	O
rs146456965	NN	B-Var
)	)	O
,	,	O
Y170D	NNP	O
(	(	O
rs148947808	NN	B-Var
)	)	O
,	,	O
and	CC	O
R171C	NNP	O
(	(	O
rs201065375	NN	B-Var
)	)	O
were	VBD	O
found	VBN	O
to	TO	O
be	VB	O
loss	NN	B-NegReg
-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg
variants	NNS	O
for	IN	O
metabolizing	VBG	B-MPA
the	DT	O
CES1	NNP	B-Enzyme
substrates	VBZ	O
clopidogrel	NN	O
,	,	O
enalapril	NN	O
,	,	O
and	CC	O
sacubitril	NN	O
.	.	O
Additionally	RB	O
,	,	O
the	DT	O
A158V	NNP	O
(	(	O
rs202121317	NN	B-Var
)	)	O
,	,	O
R199H	NNP	O
(	(	O
rs2307243	NN	B-Var
)	)	O
,	,	O
E220G	NNP	O
(	(	O
rs200707504	NN	B-Var
)	)	O
,	,	O
and	CC	O
T290M	NNP	O
(	(	O
rs202001817	NN	B-Var
)	)	O
decreased	VBD	B-NegReg
CES1	NNP	B-Enzyme
activity	NN	B-MPA
to	TO	O
a	DT	O
lesser	JJR	O
extent	NN	O
in	IN	O
a	DT	O
substrate	JJ	O
-	:	O
dependent	JJ	O
manner	NN	O
.	.	O
Several	JJ	O
nsSNPs	NNS	O
including	VBG	O
the	DT	O
L40Ter	NNP	O
(	(	O
rs151291296	NN	B-Var
)	)	O
,	,	O
G147C	NNP	O
(	(	O
rs146456965	NN	B-Var
)	)	O
,	,	O
Y170D	NNP	O
(	(	O
rs148947808	NN	B-Var
)	)	O
,	,	O
and	CC	O
R171C	NNP	O
(	(	O
rs201065375	NN	B-Var
)	)	O
significantly	RB	O
reduced	VBN	B-NegReg
CES1	NNP	B-Protein
protein	NN	I-Protein
and	CC	O
or	CC	O
mRNA	JJ	B-MPA
expressions	NNS	I-MPA
in	IN	O
the	DT	O
transfected	JJ	O
cells	NNS	O
.	.	O
Functions	NNS	O
of	IN	O
the	DT	O
common	JJ	O
nonsynonymous	JJ	O
haplotypes	NNS	O
D203E	NNP	O
-	:	O
A269S	NNP	O
and	CC	O
S75N	NNP	O
-	:	O
D203E	NNP	O
-	:	O
A269S	NNP	O
were	VBD	O
evaluated	VBN	O
using	VBG	O
cells	NNS	O
stably	RB	O
expressing	VBG	O
the	DT	O
haplotypes	NNS	O
and	CC	O
a	DT	O
large	JJ	O
set	NN	O
of	IN	O
human	JJ	O
livers	NNS	O
.	.	O

Neither	DT	O
CES1	NNP	O
expression	NN	O
nor	CC	O
activity	NN	O
were	VBD	O
affected	VBN	O
by	IN	O
the	DT	O
two	CD	O
haplotypes	NNS	O
.	.	O

In	IN	O
sum	NN	O
,	,	O
the	DT	O
study	NN	O
revealed	VBD	O
several	JJ	O
functional	JJ	O
nsSNPs	NN	O
with	IN	O
impaired	JJ	O
activity	NN	O
on	IN	O
the	DT	O
metabolism	NN	O
of	IN	O
CES1	NNP	O
substrate	NN	O
drugs	NNS	O
.	.	O

Clinical	JJ	O
investigations	NNS	O
are	VBP	O
warranted	VBN	O
to	TO	O
determine	VB	O
whether	IN	O
these	DT	O
nsSNPs	NNS	O
can	MD	O
serve	VB	O
as	IN	O
biomarkers	NNS	O
for	IN	O
the	DT	O
prediction	NN	O
of	IN	O
therapeutic	JJ	O
outcomes	NNS	O
of	IN	O
drugs	NNS	O
metabolized	VBN	O
by	IN	O
CES1	NNP	O


variations	NNS	B-Var
TREM2	NNP	B-Gene
linked	VBN	B-Reg
to	TO	I-Reg
Alzheimer	NNP	B-Disease
's	POS	I-Disease
disease	NN	I-Disease
frontotemporal	JJ	B-Disease
lobar	NN	I-Disease
degeneration	NN	I-Disease

Several	JJ	O
disease	NN	O
-	:	O
associated	VBN	O
TREM2	NNP	B-Gene
variants	NNS	B-Var
result	VBP	O
in	IN	O
a	DT	O
loss	NN	O
of	IN	O
function	NN	O
by	IN	O
reducing	VBG	B-NegReg
microglial	JJ	B-CPA
phagocytosis	NN	I-CPA
,	,	O
impairing	VBG	B-NegReg
lipid	JJ	B-MPA
sensing	NN	I-MPA
,	,	O
preventing	VBG	B-NegReg
binding	NN	B-Interaction
of	IN	O
lipoproteins	NNS	B-Protein
and	CC	O
affecting	VBG	B-Reg
shielding	NN	B-MPA
of	IN	I-MPA
amyloid	JJ	I-MPA
plaques	NNS	I-MPA
.	.	O
We	PRP	O
here	RB	O
investigate	VBP	O
the	DT	O
consequences	NNS	O
of	IN	O
TREM2	NNP	O
loss	NN	O
of	IN	O
function	NN	O
on	IN	O
the	DT	O
microglia	JJ	O
transcriptome	NN	O
.	.	O

Among	IN	O
the	DT	O
differentially	RB	O
expressed	VBN	O
messenger	NN	O
RNAs	NNP	O
in	IN	O
wild	JJ	O
-	:	O
type	NN	O
and	CC	O
Trem2	NNP	O
(-	JJ	O
-)	NNP	O
microglia	NN	O
,	,	O
gene	NN	O
clusters	NNS	O
are	VBP	O
identified	VBN	O
which	WDT	O
represent	VBP	O
gene	NN	O
functions	NNS	O
in	IN	O
chemotaxis	NN	O
,	,	O
migration	NN	O
and	CC	O
mobility	NN	O
.	.	O

Functional	JJ	O
analyses	NNS	O
confirm	VBP	O
that	IN	O
loss	NN	B-Var
of	IN	O
TREM2	NNP	B-Gene
impairs	NNS	B-NegReg
appropriate	VBP	O
microglial	JJ	B-CPA
responses	NNS	I-CPA
to	TO	I-CPA
injury	VB	I-CPA
and	CC	I-CPA
signals	NNS	I-CPA
that	WDT	O
normally	RB	O
evoke	VBP	O
chemotaxis	NNS	O
on	IN	O
multiple	JJ	O
levels	NNS	O
.	.	O
In	IN	O
an	DT	O
ex	NN	O
vivo	NN	O
organotypic	NN	O
brain	NN	O
slice	NN	O
assay	NN	O
,	,	O
absence	NN	O
of	IN	O
TREM2	NNP	O
reduces	VBZ	O
the	DT	O
distance	NN	O
migrated	VBN	O
by	IN	O
microglia	NNS	O
.	.	O

Moreover	RB	O
,	,	O
migration	NN	O
towards	NNS	O
defined	VBD	O
chemo	SYM	O
-	:	O
attractants	NNS	O
is	VBZ	O
reduced	VBN	O
upon	IN	O
ablation	NN	O
of	IN	O
TREM2	NNP	O
and	CC	O
can	MD	O
be	VB	O
rescued	VBN	O
by	IN	O
TREM2	NNP	O
re	SYM	O
-	:	O
expression	NN	O
.	.	O

In	IN	O
vivo	NN	O
,	,	O
microglia	FW	O
lacking	VBG	O
TREM2	NNP	O
migrate	NN	O
less	RBR	O
towards	NNS	O
injected	VBN	O
apoptotic	JJ	O
neurons	NNS	O
,	,	O
and	CC	O
outgrowth	NN	O
of	IN	O
microglial	JJ	O
processes	NNS	O
towards	VBP	O
sites	NNS	O
of	IN	O
laser	NN	O
-	:	O
induced	JJ	O
focal	JJ	O
CNS	NNP	O
damage	NN	O
in	IN	O
the	DT	O
somatosensory	NN	O
cortex	NN	O
is	VBZ	O
slowed	VBN	O
.	.	O

The	DT	O
apparent	JJ	O
lack	NN	O
of	IN	O
chemotactic	JJ	O
stimulation	NN	O
upon	IN	O
depletion	NN	O
of	IN	O
TREM2	NNP	O
is	VBZ	O
consistent	JJ	O
with	IN	O
a	DT	O
stable	JJ	O
expression	NN	O
profile	NN	O
of	IN	O
genes	NNS	O
characterizing	VBG	O
the	DT	O
homoeostatic	JJ	O
signature	NN	O
of	IN	O
microglia	NN	O


The	DT	O
nitrogen	NN	O
-	:	O
fixing	VBG	O
symbiosis	NN	O
of	IN	O
legumes	NNS	O
and	CC	O
Rhizobium	NNP	O
bacteria	NN	O
is	VBZ	O
established	VBN	O
by	IN	O
complex	JJ	O
interactions	NNS	O
between	IN	O
the	DT	O
two	CD	O
symbiotic	JJ	O
partners	NNS	O
.	.	O

Legume	NNP	O
Fix	NNP	O
-	:	O
mutants	NNS	O
form	VBP	O
apparently	RB	O
normal	JJ	O
nodules	NNS	O
with	IN	O
endosymbiotic	JJ	O
rhizobia	NNS	O
but	CC	O
fail	VBP	O
to	TO	O
induce	VB	O
rhizobial	JJ	O
nitrogen	NN	O
fixation	NN	O
.	.	O

These	DT	O
mutants	NNS	O
are	VBP	O
useful	JJ	O
for	IN	O
identifying	VBG	O
the	DT	O
legume	NN	O
genes	NNS	O
involved	VBN	O
in	IN	O
the	DT	O
interactions	NNS	O
essential	JJ	O
for	IN	O
symbiotic	JJ	O
nitrogen	NN	O
fixation	NN	O
.	.	O

We	PRP	O
describe	VBP	O
here	RB	O
a	DT	O
Fix	NNP	O
-	:	O
mutant	NN	O
of	IN	O
Lotus	NNP	O
japonicus	NN	O
,	,	O
apn1	NN	O
,	,	O
which	WDT	O
showed	VBD	O
a	DT	O
very	RB	O
specific	JJ	O
symbiotic	JJ	O
phenotype	NN	O
.	.	O

It	PRP	O
formed	VBD	O
ineffective	JJ	O
nodules	NNS	O
when	WRB	O
inoculated	VBN	O
with	IN	O
the	DT	O
Mesorhizobium	NNP	O
loti	NN	O
strain	NN	O
TONO	NNP	O
.	.	O

In	IN	O
these	DT	O
nodules	NNS	O
,	,	O
infected	JJ	O
cells	NNS	O
disintegrated	VBN	O
and	CC	O
successively	RB	O
became	VBD	O
necrotic	JJ	O
,	,	O
indicating	JJ	B-Reg
premature	NN	B-MPA
senescence	NN	I-MPA
typical	JJ	O
of	IN	O
Fix	NNP	B-Var
-	:	I-Var
mutants	NNS	I-Var
.	.	O
However	RB	O
,	,	O
it	PRP	O
formed	VBD	O
effective	JJ	O
nodules	NNS	O
when	WRB	O
inoculated	VBN	O
with	IN	O
the	DT	O
M.	NNP	O
loti	NN	O
strain	NN	O
MAFF303099	NNP	O
.	.	O

Among	IN	O
nine	CD	O
different	JJ	O
M.	NNP	O
loti	NN	O
strains	NNS	O
tested	VBN	O
,	,	O
four	CD	O
formed	VBD	O
ineffective	JJ	O
nodules	NNS	O
and	CC	O
five	CD	O
formed	VBN	O
effective	JJ	O
nodules	NNS	O
on	IN	O
apn1	JJ	O
roots	NNS	O
.	.	O

The	DT	O
identified	VBN	O
causal	NN	O
gene	NN	O
,	,	O
ASPARTIC	NNP	O
PEPTIDASE	NNP	O
NODULE	NNP	O
-	:	O
